iteration, loss, time forward pass, time backward pass
36, 0.00022389089281205088, 0.02217268943786621, 0.01973104476928711
37, 0.0004041811916977167, 0.011389732360839844, 0.02397322654724121
38, 0.0005993747035972774, 0.01386404037475586, 0.02707695960998535
39, 0.0008214027038775384, 0.019537687301635742, 0.021159887313842773
40, 0.0010012860875576735, 0.016272544860839844, 0.021347999572753906
41, 0.0011542722349986434, 0.017985105514526367, 0.018772363662719727
42, 0.0012978982413187623, 0.014609813690185547, 0.017871618270874023
43, 0.0013843579217791557, 0.012510538101196289, 0.018314599990844727
44, 0.0014724780339747667, 0.013809919357299805, 0.01858210563659668
45, 0.0014127366011962295, 0.012569427490234375, 0.017911911010742188
46, 0.0013910146662965417, 0.014800548553466797, 0.01850295066833496
47, 0.0013497383333742619, 0.013860464096069336, 0.019564390182495117
48, 0.0012881334405392408, 0.013399124145507812, 0.017403602600097656
49, 0.0011748024262487888, 0.013764381408691406, 0.017017602920532227
50, 0.0010307533666491508, 0.012486934661865234, 0.024198055267333984
51, 0.0009306460269726813, 0.019147396087646484, 0.02165532112121582
52, 0.0007902440847828984, 0.014355659484863281, 0.020031452178955078
53, 0.0006576431333087385, 0.014918804168701172, 0.019779205322265625
54, 0.0005509220063686371, 0.012033224105834961, 0.018841266632080078
55, 0.0004420870100148022, 0.012658119201660156, 0.01721668243408203
56, 0.0003491607494652271, 0.013054132461547852, 0.01795053482055664
57, 0.0002516045933589339, 0.01854848861694336, 0.02416396141052246
58, 0.00018908946367446333, 0.016833782196044922, 0.020649194717407227
59, 0.0001267085172003135, 0.011862993240356445, 0.01702737808227539
60, 7.890797132859007e-05, 0.012627601623535156, 0.02096867561340332
61, 4.5007443986833096e-05, 0.01526331901550293, 0.021336793899536133
62, 2.2349880964611657e-05, 0.013924121856689453, 0.01901698112487793
63, 9.231994226865936e-06, 0.013730764389038086, 0.019140958786010742
64, 3.851833298540441e-06, 0.015365123748779297, 0.01878952980041504
65, 4.494646873354213e-06, 0.014631986618041992, 0.025851011276245117
66, 9.770469659997616e-06, 0.013273954391479492, 0.017780065536499023
67, 1.8148850358556956e-05, 0.012371540069580078, 0.016733884811401367
68, 2.7884863811777905e-05, 0.013754606246948242, 0.021736621856689453
69, 3.741195178008638e-05, 0.01680278778076172, 0.03330826759338379
70, 4.7411762352567166e-05, 0.019356966018676758, 0.025283098220825195
71, 5.600139411399141e-05, 0.014165401458740234, 0.020603179931640625
72, 6.337109516607597e-05, 0.013393878936767578, 0.016109228134155273
73, 6.84458645991981e-05, 0.013427734375, 0.017391681671142578
74, 7.049193663988262e-05, 0.015297651290893555, 0.018971681594848633
75, 7.156209903769195e-05, 0.01242208480834961, 0.016955137252807617
76, 7.09758824086748e-05, 0.01257777214050293, 0.018285751342773438
77, 6.794201181037351e-05, 0.012365579605102539, 0.017981290817260742
78, 6.355056393658742e-05, 0.012354850769042969, 0.018134593963623047
79, 5.8169272961094975e-05, 0.013204574584960938, 0.018143653869628906
80, 5.2036481065442786e-05, 0.012804746627807617, 0.019092559814453125
81, 4.46890335297212e-05, 0.017623186111450195, 0.02841973304748535
82, 3.762787309824489e-05, 0.016210556030273438, 0.022736072540283203
83, 3.126607043668628e-05, 0.018413066864013672, 0.01910114288330078
84, 2.577472332632169e-05, 0.014621734619140625, 0.019620895385742188
85, 2.0336070519988425e-05, 0.01385354995727539, 0.019545555114746094
86, 1.5476960470550694e-05, 0.016371965408325195, 0.022798776626586914
87, 1.1520470252435189e-05, 0.016123533248901367, 0.029526472091674805
88, 8.450815585092641e-06, 0.01842498779296875, 0.02390432357788086
89, 6.082047548261471e-06, 0.022747516632080078, 0.01968860626220703
90, 4.672996055887779e-06, 0.012016773223876953, 0.017281293869018555
91, 3.6278302104619797e-06, 0.016910314559936523, 0.037476301193237305
92, 3.2678501611371757e-06, 0.018387317657470703, 0.023873567581176758
93, 3.3832250210252823e-06, 0.013511896133422852, 0.01996588706970215
94, 3.7133543173695216e-06, 0.014677286148071289, 0.01844620704650879
95, 4.281312158127548e-06, 0.012496232986450195, 0.018633365631103516
96, 5.088040325063048e-06, 0.0172119140625, 0.01871514320373535
97, 5.6630497056175955e-06, 0.01277470588684082, 0.01898050308227539
98, 6.405416115740081e-06, 0.015575647354125977, 0.017950057983398438
99, 7.084574917826103e-06, 0.012447118759155273, 0.01852250099182129
100, 7.319173619180219e-06, 0.016790390014648438, 0.018338680267333984
101, 7.4594308898667805e-06, 0.013573884963989258, 0.02003931999206543
102, 7.758613719488494e-06, 0.016257524490356445, 0.020036935806274414
103, 7.2988618740055244e-06, 0.017199993133544922, 0.020043611526489258
104, 7.318086773011601e-06, 0.013505697250366211, 0.01797962188720703
105, 6.850945737824077e-06, 0.013896465301513672, 0.029241085052490234
106, 6.643793767580064e-06, 0.018568754196166992, 0.029022932052612305
107, 6.0449729062383994e-06, 0.01441335678100586, 0.023445844650268555
108, 5.731556029786589e-06, 0.014703750610351562, 0.020884990692138672
109, 5.164241883903742e-06, 0.013199329376220703, 0.019574403762817383
110, 4.790393177245278e-06, 0.014970779418945312, 0.018088340759277344
111, 4.321087999414885e-06, 0.012809038162231445, 0.017055749893188477
112, 3.931683750124648e-06, 0.011861085891723633, 0.018785953521728516
113, 3.697266720337211e-06, 0.0157620906829834, 0.01958918571472168
114, 3.4437907743267715e-06, 0.013454675674438477, 0.019832134246826172
115, 3.3256087590416428e-06, 0.012543439865112305, 0.021059513092041016
116, 3.289894038971397e-06, 0.019406795501708984, 0.017583608627319336
117, 3.193454404026852e-06, 0.0202178955078125, 0.02683281898498535
118, 3.153053285132046e-06, 0.021175146102905273, 0.02849578857421875
119, 3.152951194351772e-06, 0.015946626663208008, 0.021676301956176758
120, 3.211318698959076e-06, 0.013644933700561523, 0.01914048194885254
121, 3.300112666693167e-06, 0.016898393630981445, 0.01793384552001953
122, 3.3228493521164637e-06, 0.012614250183105469, 0.019989490509033203
123, 3.4010715808108216e-06, 0.015408754348754883, 0.019266605377197266
124, 3.448801408012514e-06, 0.013615846633911133, 0.017882108688354492
125, 3.492766609269893e-06, 0.014711618423461914, 0.01761341094970703
126, 3.4370048069831682e-06, 0.013263463973999023, 0.018690109252929688
127, 3.500820184854092e-06, 0.014988899230957031, 0.017963171005249023
128, 3.4389922802802175e-06, 0.014383554458618164, 0.021677494049072266
129, 3.3912549497472355e-06, 0.02452850341796875, 0.026158809661865234
130, 3.383263219802757e-06, 0.017299175262451172, 0.026043415069580078
131, 3.3815870210673893e-06, 0.022941112518310547, 0.020735502243041992
132, 3.3349249406455783e-06, 0.013870477676391602, 0.018500804901123047
133, 3.2657744668540545e-06, 0.01422882080078125, 0.019435882568359375
134, 3.274972641520435e-06, 0.014918804168701172, 0.020540714263916016
135, 3.1599845442542573e-06, 0.02071380615234375, 0.023122787475585938
136, 3.184405159117887e-06, 0.015202999114990234, 0.020355701446533203
137, 3.1722886433271924e-06, 0.014207124710083008, 0.019619226455688477
138, 3.0509809221257456e-06, 0.013381004333496094, 0.02021336555480957
139, 3.0657161005365197e-06, 0.01914525032043457, 0.019122600555419922
140, 3.0805301776126726e-06, 0.015261650085449219, 0.01976799964904785
141, 3.0825794965494424e-06, 0.014387845993041992, 0.019633769989013672
142, 3.0207565941964276e-06, 0.012559175491333008, 0.019223690032958984
143, 3.062942596443463e-06, 0.015498161315917969, 0.020303726196289062
144, 3.0160276764945593e-06, 0.01362466812133789, 0.01907944679260254
145, 3.0695337045472115e-06, 0.013962268829345703, 0.0184018611907959
146, 3.074145752179902e-06, 0.014061689376831055, 0.018526792526245117
147, 3.051677367693628e-06, 0.014976263046264648, 0.01876974105834961
148, 3.066040562771377e-06, 0.013829231262207031, 0.0209352970123291
149, 3.07683535538672e-06, 0.013418912887573242, 0.019040346145629883
150, 3.074788082813029e-06, 0.016286611557006836, 0.018239259719848633
151, 3.014381263710675e-06, 0.012818574905395508, 0.019670724868774414
152, 3.083114279434085e-06, 0.011976242065429688, 0.020204544067382812
153, 2.9724169507971965e-06, 0.014987945556640625, 0.019802331924438477
154, 2.997481942657032e-06, 0.012794971466064453, 0.02008843421936035
155, 3.0115618301351788e-06, 0.018666982650756836, 0.020064353942871094
156, 2.9916284347564215e-06, 0.014641761779785156, 0.01855301856994629
157, 3.0459634672297398e-06, 0.01644611358642578, 0.0181887149810791
158, 2.974428070956492e-06, 0.015370607376098633, 0.020017147064208984
159, 3.0814421734248754e-06, 0.01573944091796875, 0.020418167114257812
160, 2.979410737680155e-06, 0.013715267181396484, 0.020906686782836914
161, 3.0179971872712485e-06, 0.013634443283081055, 0.01968860626220703
162, 3.001449385919841e-06, 0.018703222274780273, 0.02044081687927246
163, 2.9160614758438896e-06, 0.013864517211914062, 0.02274608612060547
164, 2.952077693407773e-06, 0.023280858993530273, 0.022235870361328125
165, 2.9301800168468617e-06, 0.014115571975708008, 0.019357681274414062
166, 2.9346126666496275e-06, 0.021552085876464844, 0.02417778968811035
167, 2.969471552205505e-06, 0.013425111770629883, 0.020422697067260742
168, 2.9446482585626654e-06, 0.017220497131347656, 0.01899123191833496
169, 2.957501465061796e-06, 0.012595653533935547, 0.019614458084106445
170, 2.921169425462722e-06, 0.014496326446533203, 0.01742863655090332
171, 2.951094757008832e-06, 0.013449668884277344, 0.01883554458618164
172, 2.8657539132836973e-06, 0.013958215713500977, 0.019282817840576172
173, 2.951534497697139e-06, 0.015017509460449219, 0.02096390724182129
174, 2.932337338279467e-06, 0.013219594955444336, 0.01951146125793457
175, 2.893630608014064e-06, 0.017706632614135742, 0.019916057586669922
176, 2.94355527330481e-06, 0.013865947723388672, 0.020491361618041992
177, 2.850255214070785e-06, 0.015289545059204102, 0.018811464309692383
178, 2.9481277579179732e-06, 0.013303756713867188, 0.019761323928833008
179, 2.8424406082194764e-06, 0.014533758163452148, 0.018444061279296875
180, 2.862964720407035e-06, 0.016808509826660156, 0.021307706832885742
181, 2.8654055768129183e-06, 0.0206754207611084, 0.019915342330932617
182, 2.8761451176251285e-06, 0.015776395797729492, 0.020272493362426758
183, 2.8571701022883644e-06, 0.025356292724609375, 0.026646137237548828
184, 2.8108922833780525e-06, 0.01936960220336914, 0.027144670486450195
185, 2.857966592273442e-06, 0.027407169342041016, 0.023449182510375977
186, 2.818674147420097e-06, 0.01369619369506836, 0.022226333618164062
187, 2.815446805470856e-06, 0.020913362503051758, 0.02086329460144043
188, 2.8473889415181475e-06, 0.015518426895141602, 0.020934581756591797
189, 2.805593339871848e-06, 0.014218568801879883, 0.020377397537231445
190, 2.7888429485756205e-06, 0.013765335083007812, 0.02120351791381836
191, 2.8074091460439377e-06, 0.015668630599975586, 0.02044224739074707
192, 2.803293000397389e-06, 0.014982461929321289, 0.017841339111328125
193, 2.8713805022562156e-06, 0.012799739837646484, 0.02156996726989746
194, 2.8127851692261174e-06, 0.013674736022949219, 0.022182941436767578
195, 2.8282252060307655e-06, 0.024595260620117188, 0.021338462829589844
196, 2.867466037059785e-06, 0.013669490814208984, 0.01975703239440918
197, 2.7454927931103157e-06, 0.023453474044799805, 0.018214702606201172
198, 2.789318159557297e-06, 0.016199111938476562, 0.020513534545898438
199, 2.7946955469815293e-06, 0.013520956039428711, 0.02027130126953125
200, 2.8227773327671457e-06, 0.016533851623535156, 0.021887540817260742
201, 2.7851683626067825e-06, 0.014116525650024414, 0.02006220817565918
202, 2.786183358693961e-06, 0.013959884643554688, 0.01988697052001953
203, 2.8153081075288355e-06, 0.0189206600189209, 0.019684791564941406
204, 2.754557499429211e-06, 0.016575098037719727, 0.019556760787963867
205, 2.7750788831326645e-06, 0.014968633651733398, 0.0218963623046875
206, 2.7909873097087257e-06, 0.01418614387512207, 0.02071833610534668
207, 2.7468342977954308e-06, 0.013449430465698242, 0.01964116096496582
208, 2.70555869974487e-06, 0.014135122299194336, 0.018598556518554688
209, 2.783213631118997e-06, 0.013803720474243164, 0.02081441879272461
210, 2.7515043257153593e-06, 0.014834165573120117, 0.0171661376953125
211, 2.7349969968781807e-06, 0.012988805770874023, 0.01907634735107422
212, 2.713015646804706e-06, 0.01278233528137207, 0.020449161529541016
213, 2.7513613076735055e-06, 0.017191410064697266, 0.02010035514831543
214, 2.6990906007995363e-06, 0.013633012771606445, 0.019391536712646484
215, 2.6950488063448574e-06, 0.017005205154418945, 0.0223696231842041
216, 2.7227979444433004e-06, 0.015120983123779297, 0.02042865753173828
217, 2.6819679987966083e-06, 0.018926143646240234, 0.027443885803222656
218, 2.739000592555385e-06, 0.01568150520324707, 0.020843982696533203
219, 2.7915514237975003e-06, 0.020038843154907227, 0.019449949264526367
220, 2.70557666226523e-06, 0.014659404754638672, 0.020418167114257812
221, 2.7027128908230225e-06, 0.016420841217041016, 0.020162343978881836
222, 2.679261797311483e-06, 0.014773368835449219, 0.02179121971130371
223, 2.6667732981877634e-06, 0.013750314712524414, 0.02143073081970215
224, 2.6947370770358248e-06, 0.013261556625366211, 0.02081775665283203
225, 2.680227680684766e-06, 0.014414072036743164, 0.017255544662475586
226, 2.651197064551525e-06, 0.013830423355102539, 0.021111011505126953
227, 2.6653681288735243e-06, 0.016155719757080078, 0.021468639373779297
228, 2.629200707815471e-06, 0.015462398529052734, 0.01890087127685547
229, 2.6353322937211487e-06, 0.01709461212158203, 0.020360946655273438
230, 2.606894895507139e-06, 0.01474761962890625, 0.0211331844329834
231, 2.6578256893117214e-06, 0.015495777130126953, 0.022675514221191406
232, 2.6769751002575504e-06, 0.016351938247680664, 0.02129960060119629
233, 2.6054879072034964e-06, 0.015228748321533203, 0.020899295806884766
234, 2.594285433588084e-06, 0.015611886978149414, 0.0209197998046875
235, 2.625518391141668e-06, 0.013783931732177734, 0.022620439529418945
236, 2.6497159524296876e-06, 0.016057729721069336, 0.020159482955932617
237, 2.5944480057660257e-06, 0.01733541488647461, 0.020279407501220703
238, 2.565756631156546e-06, 0.016764163970947266, 0.02168416976928711
239, 2.6085397166752955e-06, 0.01939225196838379, 0.0180666446685791
240, 2.6177842755714664e-06, 0.014423131942749023, 0.021518230438232422
241, 2.63340666606382e-06, 0.01822638511657715, 0.02044820785522461
242, 2.5770768843358383e-06, 0.015255451202392578, 0.021468400955200195
243, 2.579870397312334e-06, 0.018862009048461914, 0.02134561538696289
244, 2.528073309804313e-06, 0.01495504379272461, 0.021625757217407227
245, 2.537929503887426e-06, 0.014795064926147461, 0.02040839195251465
246, 2.574275868028053e-06, 0.015298128128051758, 0.021903276443481445
247, 2.5776555503398413e-06, 0.016146421432495117, 0.02199411392211914
248, 2.5420433757972205e-06, 0.014489889144897461, 0.02032947540283203
249, 2.5671449748188024e-06, 0.014962911605834961, 0.019785165786743164
250, 2.5108540739893215e-06, 0.014792680740356445, 0.020240068435668945
251, 2.5338995328638703e-06, 0.016497135162353516, 0.020391464233398438
252, 2.5296526473539416e-06, 0.014047622680664062, 0.021796464920043945
253, 2.528220647946e-06, 0.01580023765563965, 0.019418001174926758
254, 2.549341388657922e-06, 0.015795469284057617, 0.0214231014251709
255, 2.521416718082037e-06, 0.015922069549560547, 0.02280116081237793
256, 2.476854433552944e-06, 0.016002655029296875, 0.021662235260009766
257, 2.485720415279502e-06, 0.01965808868408203, 0.029651403427124023
258, 2.5283438844780903e-06, 0.014441251754760742, 0.021741867065429688
259, 2.4650707928230986e-06, 0.015608787536621094, 0.022743940353393555
260, 2.5408778583368985e-06, 0.014487743377685547, 0.020803451538085938
261, 2.4720072815398453e-06, 0.015108108520507812, 0.02206254005432129
262, 2.5029924017871963e-06, 0.019115447998046875, 0.020703792572021484
263, 2.454306468280265e-06, 0.014824867248535156, 0.020946264266967773
264, 2.426222181384219e-06, 0.017925262451171875, 0.021777868270874023
265, 2.469934088367154e-06, 0.014404535293579102, 0.021097183227539062
266, 2.460086307110032e-06, 0.018555164337158203, 0.023761510848999023
267, 2.472380629114923e-06, 0.014094352722167969, 0.020508527755737305
268, 2.471631660228013e-06, 0.014211654663085938, 0.018888235092163086
269, 2.4166772618627874e-06, 0.015370845794677734, 0.019805192947387695
270, 2.4860587473085616e-06, 0.01440119743347168, 0.019176483154296875
271, 2.419302973066806e-06, 0.01740241050720215, 0.021883726119995117
272, 2.4607325030956417e-06, 0.016222000122070312, 0.022171974182128906
273, 2.4023700007091975e-06, 0.01725316047668457, 0.023578166961669922
274, 2.4164305614249315e-06, 0.02265143394470215, 0.03101515769958496
275, 2.463008740960504e-06, 0.021635055541992188, 0.039899349212646484
276, 2.3453983430954395e-06, 0.019304990768432617, 0.028765201568603516
277, 2.4102334919007262e-06, 0.0219879150390625, 0.024621248245239258
278, 2.449180101393722e-06, 0.018463611602783203, 0.026422739028930664
279, 2.459461029502563e-06, 0.013553619384765625, 0.023913145065307617
280, 2.3942905045259977e-06, 0.014078855514526367, 0.02191329002380371
281, 2.36700566347281e-06, 0.01487278938293457, 0.02101588249206543
282, 2.419809788989369e-06, 0.0139923095703125, 0.021529436111450195
283, 2.3989407509361627e-06, 0.014561891555786133, 0.020803451538085938
284, 2.3493828393839067e-06, 0.021981000900268555, 0.02306509017944336
285, 2.405558007012587e-06, 0.015286922454833984, 0.021561861038208008
286, 2.348714133404428e-06, 0.01624321937561035, 0.021183252334594727
287, 2.3660734314034926e-06, 0.01567816734313965, 0.022023439407348633
288, 2.3592638171976432e-06, 0.01658773422241211, 0.021367549896240234
289, 2.4040357402554946e-06, 0.01436614990234375, 0.021815776824951172
290, 2.3483896711695706e-06, 0.01611042022705078, 0.0201265811920166
291, 2.3410257199429907e-06, 0.016467571258544922, 0.020493030548095703
292, 2.33203263633186e-06, 0.014911890029907227, 0.022719621658325195
293, 2.379991656198399e-06, 0.015552759170532227, 0.021531343460083008
294, 2.3667396362725412e-06, 0.016352415084838867, 0.026602745056152344
295, 2.3263705770659726e-06, 0.019316434860229492, 0.022166728973388672
296, 2.3499346752942074e-06, 0.01674938201904297, 0.022205114364624023
297, 2.3406751097354572e-06, 0.014408349990844727, 0.020938396453857422
298, 2.335784756724024e-06, 0.01709580421447754, 0.022228002548217773
299, 2.2789881768403575e-06, 0.01574420928955078, 0.023070335388183594
300, 2.282116611240781e-06, 0.015815019607543945, 0.023507118225097656
301, 2.311189291503979e-06, 0.01565074920654297, 0.021034717559814453
302, 2.3149673324951436e-06, 0.015874862670898438, 0.022634506225585938
303, 2.315514848305611e-06, 0.014318227767944336, 0.0229494571685791
304, 2.313366394446348e-06, 0.016041994094848633, 0.021760225296020508
305, 2.276885197716183e-06, 0.014890432357788086, 0.020433425903320312
306, 2.300062078575138e-06, 0.015050888061523438, 0.021868467330932617
307, 2.310771151314839e-06, 0.014153480529785156, 0.02243947982788086
308, 2.2838878521724837e-06, 0.015101909637451172, 0.022626399993896484
309, 2.299559810126084e-06, 0.0162811279296875, 0.02286052703857422
310, 2.2679982976114843e-06, 0.014576911926269531, 0.021007061004638672
311, 2.216859229520196e-06, 0.014929771423339844, 0.02331852912902832
312, 2.271044877488748e-06, 0.01580977439880371, 0.021897315979003906
313, 2.2186927708389703e-06, 0.013209104537963867, 0.01978325843811035
314, 2.2221611288841814e-06, 0.017048120498657227, 0.021658658981323242
315, 2.1966020540276077e-06, 0.014736175537109375, 0.019932270050048828
316, 2.2383812847692752e-06, 0.014552593231201172, 0.02282118797302246
317, 2.209035983469221e-06, 0.019828081130981445, 0.02269268035888672
318, 2.2361987248586956e-06, 0.016069889068603516, 0.023746013641357422
319, 2.1941386876278557e-06, 0.015117168426513672, 0.024018526077270508
320, 2.1993716927681817e-06, 0.015401601791381836, 0.02404928207397461
321, 2.196627974626608e-06, 0.01512598991394043, 0.022448301315307617
322, 2.1847420157428132e-06, 0.01444864273071289, 0.022545337677001953
323, 2.2025517409929307e-06, 0.014101743698120117, 0.02236151695251465
324, 2.1723242298321566e-06, 0.02236485481262207, 0.02288532257080078
325, 2.231741063951631e-06, 0.016354799270629883, 0.02312493324279785
326, 2.1262719656078843e-06, 0.018995046615600586, 0.021651506423950195
327, 2.160993972211145e-06, 0.016453027725219727, 0.019062280654907227
328, 2.175777808588464e-06, 0.01665019989013672, 0.022375106811523438
329, 2.133802581738564e-06, 0.015297174453735352, 0.022584915161132812
330, 2.1523246687138453e-06, 0.015964508056640625, 0.024048328399658203
331, 2.124793354596477e-06, 0.01683330535888672, 0.02375626564025879
332, 2.1091914277349133e-06, 0.014990806579589844, 0.021405935287475586
333, 2.1566386294580298e-06, 0.026387929916381836, 0.027910709381103516
334, 2.135292788807419e-06, 0.019011974334716797, 0.025017261505126953
335, 2.149994543287903e-06, 0.01819610595703125, 0.023025989532470703
336, 2.1764710709248902e-06, 0.015802621841430664, 0.024509191513061523
337, 2.167778802686371e-06, 0.016439437866210938, 0.02422308921813965
338, 2.1603575532935793e-06, 0.015712976455688477, 0.023226022720336914
339, 2.1368457510106964e-06, 0.018233299255371094, 0.024022579193115234
340, 2.0702520941995317e-06, 0.02045750617980957, 0.02189183235168457
341, 2.1179616851441097e-06, 0.01727151870727539, 0.023655414581298828
342, 2.1002804260206176e-06, 0.01523137092590332, 0.02617645263671875
343, 2.096679963869974e-06, 0.02460503578186035, 0.023272037506103516
344, 2.0650049918913282e-06, 0.015999794006347656, 0.02319169044494629
345, 2.0802513063244987e-06, 0.015955209732055664, 0.022530794143676758
346, 2.040169420070015e-06, 0.0178375244140625, 0.024547576904296875
347, 2.0934587610099697e-06, 0.015070438385009766, 0.021261215209960938
348, 2.045934479610878e-06, 0.018561124801635742, 0.020629405975341797
349, 2.050796638286556e-06, 0.014489889144897461, 0.02389240264892578
350, 2.079980504277046e-06, 0.01867055892944336, 0.020810604095458984
351, 2.0530585516098654e-06, 0.020113706588745117, 0.025979280471801758
352, 2.0201939605613006e-06, 0.018464326858520508, 0.02512812614440918
353, 2.08855726668844e-06, 0.015421867370605469, 0.021420955657958984
354, 2.035529405475245e-06, 0.013952255249023438, 0.024142742156982422
355, 2.02252272174519e-06, 0.016225099563598633, 0.02590632438659668
356, 2.0213790321577108e-06, 0.017874479293823242, 0.025144100189208984
357, 2.0356139884825097e-06, 0.014920949935913086, 0.024246692657470703
358, 2.0303009478084277e-06, 0.01796269416809082, 0.030445337295532227
359, 1.983219362955424e-06, 0.016507625579833984, 0.02317357063293457
360, 2.0213183233863674e-06, 0.016594409942626953, 0.023776531219482422
361, 2.0043244148837402e-06, 0.019631624221801758, 0.023800373077392578
362, 1.9936544504162157e-06, 0.015079975128173828, 0.023688554763793945
363, 1.9968404103565263e-06, 0.016448974609375, 0.02168130874633789
364, 2.004288944590371e-06, 0.017374753952026367, 0.02143692970275879
365, 2.0063262127223425e-06, 0.0157930850982666, 0.02275371551513672
366, 1.948913222804549e-06, 0.015956401824951172, 0.02413773536682129
367, 1.967971684280201e-06, 0.020311355590820312, 0.021631479263305664
368, 1.981615696422523e-06, 0.01561117172241211, 0.0256192684173584
369, 2.0156128357484704e-06, 0.018429040908813477, 0.025620698928833008
370, 1.968615606529056e-06, 0.015850067138671875, 0.02618122100830078
371, 1.9836388673866168e-06, 0.025423526763916016, 0.02390003204345703
372, 1.966788204299519e-06, 0.016387224197387695, 0.0242307186126709
373, 1.9938297555199824e-06, 0.021564960479736328, 0.02507328987121582
374, 1.954724893948878e-06, 0.014889001846313477, 0.022399425506591797
375, 1.92934567166958e-06, 0.020540475845336914, 0.023505687713623047
376, 1.914236008815351e-06, 0.015311956405639648, 0.025552749633789062
377, 1.9099816199741326e-06, 0.01996445655822754, 0.026897192001342773
378, 1.923714989970904e-06, 0.018093347549438477, 0.026079893112182617
379, 1.8825232928065816e-06, 0.017613649368286133, 0.024847030639648438
380, 1.9028032056667143e-06, 0.01618337631225586, 0.023743629455566406
381, 1.8963359025292448e-06, 0.016773700714111328, 0.025353670120239258
382, 1.9146862086927285e-06, 0.014556407928466797, 0.025573015213012695
383, 1.8787113731377758e-06, 0.0165102481842041, 0.023647069931030273
384, 1.9274264104751637e-06, 0.01597309112548828, 0.022803783416748047
385, 1.884576022348483e-06, 0.017117977142333984, 0.021756887435913086
386, 1.8766263565339614e-06, 0.019350767135620117, 0.02521824836730957
387, 1.8923334437204176e-06, 0.01968550682067871, 0.02500605583190918
388, 1.9026745121664135e-06, 0.017742156982421875, 0.024466991424560547
389, 1.9035393279409618e-06, 0.017711400985717773, 0.025763988494873047
390, 1.8989754835274653e-06, 0.016850948333740234, 0.024816036224365234
391, 1.906190050249279e-06, 0.014666080474853516, 0.024854660034179688
392, 1.8784802477966878e-06, 0.017325162887573242, 0.02294468879699707
393, 1.853121716521855e-06, 0.01706385612487793, 0.02356123924255371
394, 1.822275066842849e-06, 0.017004013061523438, 0.024517059326171875
395, 1.8239786641061073e-06, 0.014571666717529297, 0.02705097198486328
396, 1.8805977788360906e-06, 0.017883777618408203, 0.026456594467163086
397, 1.8508239918446634e-06, 0.016306161880493164, 0.02486586570739746
398, 1.8428817156745936e-06, 0.017898082733154297, 0.022216320037841797
399, 1.8614971395436442e-06, 0.020757198333740234, 0.026177406311035156
400, 1.810175490390975e-06, 0.01723027229309082, 0.023663759231567383
401, 1.8071278873321717e-06, 0.015340805053710938, 0.0219881534576416
402, 1.8402322439214913e-06, 0.017109394073486328, 0.0235292911529541
403, 1.8433501054460066e-06, 0.016699790954589844, 0.022766590118408203
404, 1.7598352997083566e-06, 0.015764236450195312, 0.0245816707611084
405, 1.7985910290008178e-06, 0.01640796661376953, 0.023776531219482422
406, 1.811629317671759e-06, 0.01628255844116211, 0.02428412437438965
